date,h_open,h_high,h_low,h_close,h_vol,h_qvol,h_trades,h_taker_buy_qvol,btc_close,btc_qvol,eth_close,eth_qvol,sol_close,sol_qvol,funding_sum,funding_last,oi,oi_usd,top_ls_acct,top_ls_pos,global_ls,taker_ls_vol,vix,btc_ex_netflow_usd,btc_mvrv,btc_adract,eth_ex_netflow_usd,eth_mvrv,eth_adract,h_spot_vol_all
2025-08-04,38.18,39.462,37.248,38.804,7513609.92,287997703.27758,937495.0,140361011.7179,115002.1,9566449201.0507,3719.42,19236902829.45886,169.46,3442261558.03498,-4.9869999999999995e-05,5e-05,2456511.2,95265960.8472,1.6373642179166668,1.5200262986111113,1.809409854375,1.1693283541666668,17.52,352215760.92065907,2.2406311051894656,728238.0,-137211830.8658924,1.326745359444201,757996.0,39718047.1946733
2025-08-05,38.803,39.868,37.372,38.497,8261895.48,319828920.83529,1102750.0,151318499.65699,114069.6,13578532103.2508,3610.19,21058063277.99194,163.99,3773355917.70712,0.00027387,2.387e-05,2513896.84,96598222.95346573,1.7142340204513888,1.7302495659722221,1.8781437605208333,1.0013178958333333,17.85,160124731.1642158,2.2178999959543493,798131.0,94429425.56460333,1.2948316420935635,767010.0,39347272.7238288
2025-08-06,38.497,39.258,36.855,38.079,5733056.73,217371920.02978,745099.0,104602444.90417,114941.0,11289146520.5982,3681.21,15227765255.91895,168.03,2825956709.38764,0.00015139,5e-05,2545992.56,96905144.47814003,1.6698599898263888,1.7980682152777778,1.8721107370486112,1.1456012222222223,16.77,159118925.78535604,2.2349723954934775,838450.0,32406025.47632718,1.3181817213453093,743146.0,27313742.2229198
2025-08-07,38.077,40.983,37.577,40.897,5339771.28,209125722.28619,712086.0,103837303.08595,117419.9,15603976236.9276,3908.4,22547412157.43496,175.26,3515793903.36732,0.00030000000000000003,5e-05,2615905.82,107147376.19590324,1.618455693888889,1.9741188958333333,1.7126147413541668,1.2000477083333334,16.57,-408363926.01248217,2.2781308995532936,810557.0,-238465215.53501916,1.384462084308368,750439.0,28891690.8092689
2025-08-08,40.897,41.756,40.11,40.992,5286611.46,216373199.31398,727528.0,102465501.32614,116628.2,10476168967.7768,4009.05,24345087579.6172,176.7,3920596336.61938,0.00015266000000000002,5e-05,2492092.07,102158330.22551,1.8661783827777778,2.1945659305555556,1.7828925647916667,1.086118059027778,15.15,-266108176.32154036,2.2621480824612368,960615.0,-66945595.28314543,1.4126161866441191,729403.0,29553203.5768729
2025-08-09,40.992,44.741,40.546,43.666,6278742.61,270393763.90722,856449.0,134060034.76209,116422.1,9109077804.5382,4259.1,27432612279.33882,179.85,3392870941.10311,0.00030000000000000003,5e-05,2551258.66,111604810.0817,1.8898792084027778,2.1536107395833337,1.9031084080902778,1.1954324722222223,15.15,225012577.39372087,2.2569920501462186,767705.0,-6566342.591421604,1.4762260035506485,706918.0,44429806.1479978
2025-08-10,43.666,45.446,42.813,45.269,4541058.64,200568736.15767,714034.0,96196391.362,119255.3,15402998283.6403,4248.77,20053465752.63617,182.59,4154878278.83408,0.00030000000000000003,5e-05,2534267.71,114619944.45502277,2.453692481180555,2.1712318506944444,2.4168400730208335,1.1024302743055554,15.15,42321720.93800044,2.307419605120224,651290.0,15023502.089668274,1.4607411838698396,735445.0,36956523.505901
2025-08-11,45.27,46.799,42.578,43.167,6260046.24,280777155.61013,864095.0,131830277.15876,118641.9,26140833129.3272,4221.31,31097460175.2005,174.75,5181405390.09396,0.00030000000000000003,5e-05,2505270.56,108300208.1837422,2.569413216284722,2.249701753472222,2.512697897465278,1.0680729895833334,16.25,532212978.2712507,2.296376996154095,760684.0,-169619722.0833745,1.433047219538138,713282.0,43002360.9986417
2025-08-12,43.167,45.87,42.153,44.725,7406267.58,324954324.46939,957442.0,159637009.03622,120081.0,14984075258.1463,4589.31,37479934448.83552,191.76,5820125585.44575,0.00030000000000000003,5e-05,2704534.6,121492500.92020854,2.68175785625,2.2563238645833334,2.692210028854167,1.1285971736111111,14.73,-116821378.72526026,2.3206476200119286,721420.0,-799477235.8822489,1.5154514457597221,745456.0,42940335.9631361
2025-08-13,44.726,48.021,43.002,47.631,10505672.48,480482263.1261,1358410.0,234286263.51684,123323.9,22796282824.2241,4748.37,37251303664.17844,201.58,9465121983.95744,0.00014814,5e-05,2667734.7,127084005.63538972,2.5336051809375,2.1346975416666667,2.4804544559374997,1.0985699444444446,14.49,-760666784.7821364,2.379739102823155,753168.0,43624912.736377716,1.5323185482003696,754817.0,71023973.0209464
2025-08-14,47.628,48.88,43.627,45.442,13352853.53,611851958.2454,1568804.0,290715888.3883,118242.2,31188419054.0993,4545.26,48290670951.46872,192.39,11842377160.11505,0.00032001,5e-05,2498305.94,113555598.04926038,2.6171022669097224,2.4684057777777775,2.6331482801736112,0.993531875,14.83,-227625569.539721,2.282416006210002,803997.0,-439946888.0590229,1.4585688029660175,744255.0,81419310.1831127
2025-08-15,45.441,49.564,45.309,47.795,13665308.05,650566692.73355,1632687.0,309742924.4223,117279.2,14214818128.9724,4437.16,33482732351.53149,185.62,6300760346.52444,0.00015864,5e-05,2916414.21,138867979.02336,2.359971442777778,2.2303622256944444,2.3790811871180555,0.9859126041666667,15.09,261044181.0326004,2.2576928997517896,734665.0,-714229072.162077,1.4100552906408679,768519.0,77243234.7603538
2025-08-16,47.795,48.278,46.139,46.296,4118055.16,193882828.88474,616814.0,93956472.46914,117329.7,5485340879.1925,4420.22,14093829789.0426,189.52,2933475094.71856,0.00030000000000000003,5e-05,2846800.63,132011698.63789698,2.064671654861111,2.210773690972222,2.1125200379166666,1.142874076388889,15.09,-54065880.21866274,2.2532741501991906,642573.0,-569934314.5018914,1.3989685999280344,810398.0,30397119.9153402
2025-08-17,46.296,47.786,45.788,46.04,4180938.24,195636534.47534,574594.0,92850623.00591,117353.8,6411151083.0242,4470.66,18646228010.40326,190.92,3706373184.74332,0.00030000000000000003,5e-05,2804750.58,129228402.7721532,2.0141783359722223,2.139214180555556,2.1352196969444446,1.111032375,15.09,11332122.842259645,2.2553050008051305,569807.0,31941567.846553206,1.4091986874904887,768329.0,32352843.6879778
2025-08-18,46.041,46.172,42.94,43.321,8702381.82,382443146.42137,983177.0,182259082.63739,116183.6,17039158070.2288,4311.73,35575776951.64949,182.84,5162171448.92199,0.00030000000000000003,5e-05,2867457.46,123802380.26314284,2.483681643263889,2.1928419687500003,2.6721127158333333,1.1012315868055556,14.99,-645304904.4103222,2.2296562377042366,701698.0,-298803551.1381278,1.358475237044468,731006.0,57537758.6895681
2025-08-19,43.321,44.178,40.939,41.303,9861723.55,420287830.37973,1184073.0,196623533.78875,112824.2,16131720046.5887,4073.94,32204790715.55084,176.13,4894052517.34104,0.00030000000000000003,5e-05,3130410.17,128529734.91269134,2.1501680920486113,2.4123712604166667,2.392993034479167,1.0484995555555556,15.57,660999512.30441,2.1624059611427886,670399.0,641069038.3555601,1.296122136208804,720416.0,59604122.2517534
2025-08-20,41.304,43.275,40.596,42.999,8083620.37,339667034.61596,1031060.0,161469598.2224,114220.5,14819274146.3868,4334.5,32383014019.12521,187.9,5114281445.27426,0.00030000000000000003,5e-05,3136063.61,134405414.19738,1.9189046093402777,2.174421520833333,2.230674764930556,1.0531111319444444,15.69,413491045.4472108,2.187593393945847,726389.0,490463117.6063273,1.3606405430950606,727938.0,66553636.5261376
2025-08-21,42.999,43.451,40.415,40.454,6250532.56,260463509.81666,769102.0,125427941.1823,112462.2,10907840294.1414,4223.7,21078545366.69103,180.25,4921879167.13918,0.00054564,0.0001197,2921866.29,118464146.86176,1.9221797230555555,2.392464659722222,1.9755902685069442,1.1008056562500002,16.6,-205587355.92303514,2.1500922222394157,702511.0,-192221522.52537024,1.328962247216415,708788.0,61289806.7843863
2025-08-22,40.452,45.532,40.451,45.335,8652690.46,372574016.09865,1043294.0,184709509.36938,116897.5,22883791440.7028,4830.37,54750305193.79994,200.68,8375125769.96848,0.00037328999999999997,5e-05,2917334.36,132406883.4587426,1.7092177795833332,2.2915596979166666,1.7813769234374999,1.0614661145833333,14.22,339066185.46663713,2.2309603181709265,767825.0,-263707072.52986288,1.4855245644189852,732944.0,86487400.7089181
2025-08-23,45.335,45.355,43.296,44.91,4615174.35,203558525.20246,630098.0,95796364.6301,115377.1,9054235281.6278,4777.26,18933270794.15555,204.21,5750324066.7055,0.00105753,0.00026369,2976137.45,133616666.9552,1.8620696788888889,2.604292791666667,1.7305604928819445,1.1115425347222223,14.22,-9175259.501001835,2.201272176719621,662164.0,662881103.8475804,1.4647197991528078,760979.0,45238533.8336188
2025-08-24,44.91,47.0,43.42,46.061,7025440.32,316877399.77059,884715.0,153102158.21194,113446.3,15148067971.3495,4778.32,30592940074.78536,206.09,8862067040.03296,0.00101981,0.00029325,3190854.68,146358862.1661719,1.838411296840278,2.6576576666666667,1.6903203894097223,0.9922514027777777,14.22,775683559.2467918,2.167328504514984,610390.0,-647765578.0179183,1.4666206902744452,746244.0,54537394.0036493
2025-08-25,46.061,47.406,42.542,42.976,12431671.5,560753919.9358,1459139.0,265286645.41565,110064.0,22818722034.3374,4374.25,41589800131.29473,187.09,10591311397.36089,0.00083814,5e-05,3071313.85,132529700.87738188,2.1527649682291665,2.4647443194444443,2.1873724471875002,1.072119611111111,14.79,180168765.00466204,2.101608862718138,705894.0,-1015678400.7113001,1.3589437060100622,697653.0,77138985.0715653
2025-08-26,42.979,49.782,42.357,48.794,11739153.94,546470509.91164,1471626.0,278020009.29527,111709.9,15983443440.8915,4598.49,30589096262.84132,195.77,5723846642.6535,0.00030000000000000003,5e-05,3318719.41,161451342.51484576,2.0496211598263887,2.411647545138889,2.1536163665625003,1.147052767361111,14.62,29757154.525883198,2.1348985660008872,710999.0,-1060487929.6337309,1.415530950835455,660167.0,79828748.431345
2025-08-27,48.796,51.254,46.855,47.04,15051141.91,744795183.65625,1734184.0,358611247.32456,111194.9,12739237648.6494,4504.84,26459757592.6853,202.94,9677664016.1164,0.00052513,5e-05,3359845.6,157756571.461593,1.900408714201389,1.9473729618055557,1.8041024863541668,1.022710451388889,14.85,-125058111.7483592,2.1218251202374474,703023.0,-729692406.1569524,1.3878242399224505,620154.0,137062729.650046
2025-08-28,47.039,49.05,45.562,45.608,10406687.29,493588089.31267,1209460.0,233048851.11276,112507.3,10988621821.8074,4509.1,20065358628.09292,214.29,9714002242.47737,0.00030000000000000003,5e-05,3303775.03,150633076.83507612,2.148225395381944,1.7523101180555556,2.235872687847222,1.0725857465277777,14.43,36406976.550536156,2.142789122023943,696912.0,-156023656.9597721,1.38177927277473,688849.0,94816203.0627575
2025-08-29,45.609,46.146,43.318,44.432,10647014.38,476006351.70263,1127549.0,230170971.54679,108332.4,19688668760.0572,4358.65,27104770526.17302,204.98,11505120679.31946,0.00030000000000000003,5e-05,3199439.69,142017436.70777383,2.850343430877193,1.7382059964912282,3.113398217508772,1.1311582877192983,15.36,-716181085.1001334,2.0585239707912053,777455.0,51984700.670934916,1.3423557667024508,725037.0,94658422.6293601
2025-08-30,44.434,44.921,43.266,44.066,3843280.06,169044169.3892,523940.0,80865780.67379,108757.9,6572709736.3117,4372.0,12802321816.86978,202.59,4743162711.1379,0.00030000000000000003,5e-05,3196649.75,140831601.386,2.5987607312152776,1.7883383819444445,2.557882979861111,1.2531614409722223,15.36,-3436974.9398367405,2.063022252855391,633372.0,-133824090.99403107,1.3444044523851473,739460.0,45047875.9902157
2025-08-31,44.066,45.367,44.034,44.28,3227527.99,144173682.03969,469481.0,72659050.6231,108208.4,7626942442.611,4389.58,14051520790.23488,200.57,3981439731.61835,0.00030000000000000003,5e-05,3113278.35,137834172.38955,2.3991056536805555,1.823172829861111,2.294568493784722,1.2665019756944444,15.36,438652381.4207618,2.054653984489101,579281.0,-219877361.41697276,1.352343520537132,745961.0,50187109.2520343
2025-09-01,44.284,45.48,42.504,43.126,5882363.58,259367162.59168,698754.0,121837152.06395,109187.9,16311045147.8882,4313.0,23773811619.81524,197.22,6163041948.13335,0.00030000000000000003,5e-05,3031131.36,130275682.00016455,2.440740553611111,1.7624993472222221,2.370325630763889,1.0668325902777778,16.12,134079197.41392946,2.066472278033613,724476.0,-350430369.17080164,1.332516531553125,700659.0,68718831.946581
2025-09-02,43.129,45.079,42.959,44.901,4988492.68,220538398.44281,650242.0,108036206.57311,111188.0,19401297224.9434,4324.59,22199377296.74414,209.54,7397486558.70459,0.00030000000000000003,5e-05,2900717.57,130233569.47533542,2.3158215860416664,1.6044083437499999,2.242659924722222,1.1713101805555555,17.17,-354302108.8179436,2.106133166120609,741440.0,653748394.9495134,1.3433488836623444,754357.0,69008076.7613533
2025-09-03,44.902,46.518,44.266,45.883,4629644.67,210878764.76202,614701.0,105316165.09814,111659.8,11770759661.8071,4448.22,17044372656.69283,210.65,5331901571.57062,0.00030475,5.475e-05,3183101.62,145929597.59594962,2.037909088402778,1.7550596909722223,2.0100168528125,1.2538967430555554,16.35,-310705126.1635604,2.117352868701102,757257.0,-671745821.228235,1.3807354641341265,688264.0,68902271.5666842
2025-09-04,45.883,46.449,44.431,45.373,4327086.91,196656916.98273,549492.0,90298872.24866,110679.4,13516026898.7113,4295.68,21342682503.19518,202.23,4577902315.00786,0.00035830000000000004,5e-05,3256395.14,147408577.01796278,2.6917319088194445,1.6715314444444445,2.570538094791667,1.1071156180555555,15.3,-818268923.5128036,2.0988399671512,768977.0,-344007142.7183206,1.339848231813719,685311.0,76617042.1133486
2025-09-05,45.372,47.78,45.079,47.271,7702818.2,359386476.13476,825491.0,179511007.62093,110614.9,21608268964.6591,4305.71,27575467859.60816,203.3,6094654109.13874,0.00039941,5e-05,3179513.91,150127108.28847,2.3145179224305554,1.655619434027778,2.4165607722916667,1.2322761979166668,15.18,-134463453.32033348,2.0909910896315393,811569.0,285143423.6925199,1.3422489414699732,700882.0,82663559.962326
2025-09-06,47.271,47.895,45.439,46.015,3696494.29,172759521.86238,434333.0,86924463.89915,110135.3,5113475710.4939,4271.69,9195378104.55838,200.06,2157089752.37677,0.00033098000000000003,5.008e-05,3316298.09,152924453.82417,2.0393006431944443,1.676586409722222,2.098081575451389,1.5391482222222224,15.18,33376348.109042645,2.081547548704114,613246.0,-86455219.75225496,1.3340628619899344,640023.0,44059022.008156
2025-09-07,46.015,47.72,46.0,47.113,3386348.31,159317849.2685,413309.0,79309011.90383,111076.0,5973071292.8472,4303.84,7351406415.13431,206.29,2949568512.27083,0.00039387,5e-05,3266554.12,154024559.86624,2.014453194513889,1.5820237986111112,2.0452383938541665,1.2914047708333334,15.18,2364311.931137562,2.1007955085878978,594567.0,1197.6345462203026,1.345470547659487,658528.0,39923652.7766111
2025-09-08,47.112,51.973,46.97,50.901,9908207.84,498919856.02046,1113185.0,247086910.96792,112012.6,11088708293.0036,4303.98,15322973248.83397,214.02,6184298271.79506,0.00148756,0.00015769,3493204.22,177664366.6292,1.871349683125,1.556873236111111,1.9013684655208334,1.1326212118055556,15.11,530867026.4663367,2.114485395928852,732824.0,570781963.1674509,1.3396054984151284,719927.0,120359225.999466
2025-09-09,50.9,55.359,50.538,53.315,13086414.13,698904050.23499,1532070.0,353714024.29167,111499.9,15364017571.6421,4308.4,15222966920.79079,217.11,6206363219.7853,0.00151434,5e-05,3955758.36,211012018.19748,2.0480871874305553,1.6476158819444444,1.8799713137500003,1.1475911319444443,15.04,-571176520.4188352,2.1019000165432096,725526.0,682603379.5114363,1.3421851489683323,716547.0,149260670.932485
2025-09-10,53.315,56.121,52.575,55.494,10033342.74,549120377.662,1290144.0,269513377.8406,113896.8,17159405921.2062,4347.83,19320820617.76293,223.94,6517972225.45116,0.00037257,5e-05,4455884.29,247248488.9517741,2.0935420971875,1.8594366041666666,1.8233854489583332,1.063613940972222,15.35,95732853.50869656,2.145924375428194,687721.0,-23197806.532479048,1.351423063891074,726546.0,146051657.685637
2025-09-11,55.489,57.2,53.03,57.054,9717582.2,533742770.08382,1184157.0,260503920.50368,115427.0,12912039322.4644,4456.86,18709241142.85245,228.62,6262080471.17856,0.00030000000000000003,5e-05,4146007.84,236211914.9328868,2.1008534369444445,1.8282646979166666,1.9098634986805554,1.1626891736111111,14.71,-556594488.8457198,2.171828406012249,722040.0,-155225067.06852388,1.3797276515387593,735425.0,202207767.205398
2025-09-12,57.055,57.499,54.738,55.255,7775251.39,436617494.81217,928393.0,202722847.70585,115978.4,13753804629.9552,4710.83,22044074626.95246,242.07,8386057229.41714,0.00030000000000000003,5e-05,4060765.74,224231423.39706,2.078934903784722,1.7945384201388888,1.8456479178125003,1.0525958159722224,14.76,-158782017.09562016,2.1834524058125826,721666.0,189073802.09594202,1.4359947513805147,739390.0,183207892.472109
2025-09-13,55.255,56.87,54.165,54.456,6670290.38,369402616.21825,776213.0,172710043.93405,115862.7,6078193412.4006,4664.74,14859966360.5965,242.25,4836968057.70791,0.00030000000000000003,5e-05,3989786.84,217472514.288408,1.9954259803819445,1.8358193055555556,1.8613029578819444,1.1687914965277777,14.76,-142488406.17418194,2.178678922337634,684987.0,96014624.01755548,1.4203622408914491,723144.0,135464066.01181
2025-09-14,54.457,55.324,53.53,53.688,6037887.51,328369342.15356,715283.0,152406519.86954,115210.0,6368498171.5133,4602.0,11619139302.15607,239.63,6269673056.77788,0.00064481,5e-05,4021210.54,215930329.91456312,1.9727547365625,1.8828598715277778,1.7553727482291666,1.0712281736111111,14.76,-238328845.2606256,2.1673601179200923,646063.0,211192440.07878238,1.3996129879020625,719519.0,114262321.130369
2025-09-15,53.688,54.644,52.054,54.0,6446938.51,343549566.34227,803470.0,161579711.55245,115300.6,13585379833.8268,4521.54,18980591155.35112,234.18,7144806883.05829,0.00030000000000000003,5e-05,3921667.05,211828845.70575,1.9287785744791666,1.7870801527777778,1.8004878559722224,1.1628675208333332,15.69,-581211639.7072048,2.1656665085615017,773239.0,-118231959.46833944,1.3707850225769584,745718.0,135863574.058356
2025-09-16,54.0,54.615,52.281,54.456,6333337.25,339143926.4878,809710.0,162350574.38506,116747.3,11513690825.0447,4499.41,13940782703.99469,236.86,5055429655.76534,0.00041236,5e-05,4111276.84,223466839.2909425,1.9874601139583332,1.685437559027778,1.8885645305208334,1.1445308715277778,16.36,-59703511.66317415,2.1888797241350617,747555.0,-455677814.8893237,1.3609723432797687,756644.0,137209841.387545
2025-09-17,54.456,58.041,53.85,57.766,8392470.35,465539461.3977,960934.0,234221003.03044,116402.5,18348171466.3525,4588.3,23070604822.17107,244.75,7190256597.74026,0.00030000000000000003,5e-05,4076034.79,235097534.61762,2.015884517222222,1.6561114583333334,1.947216682638889,1.2030529444444444,15.72,-440822771.9937234,2.1818070259413114,698218.0,230480807.9602914,1.378214337665614,715362.0,159895394.316871
2025-09-18,57.767,59.63,57.312,58.681,7544559.26,440713739.17263,971815.0,220602567.89005,117017.1,12568414009.019,4585.31,13458754798.55331,247.34,6104830721.09844,0.0007466,0.00021436,4417824.02,258977261.87642,1.9619187193750003,1.744675423611111,1.8080398924305554,1.1973606805555557,15.7,-68712315.91561365,2.188425256780357,729042.0,-606367412.5302613,1.36533595922523,801787.0,136628805.978365
2025-09-19,58.681,59.351,55.24,56.181,7215125.72,408783168.29849,867883.0,205318073.53167,115569.5,10241717036.8935,4466.49,15390394153.31296,238.4,5276999827.22582,0.0017725599999999998,0.00027723,4738181.24,266290523.86924,2.1230333878819447,1.6670744513888889,1.9474999441666665,1.1699900729166666,15.45,-969937609.0160074,2.1584515968726663,759748.0,-222838198.7445302,1.3293452117599824,736420.0,111294205.992258
2025-09-20,56.181,56.666,53.85,54.25,5081681.02,281197915.41674,604592.0,136718598.9962,115624.9,3744545955.4796,4478.27,5418567490.32544,239.38,2279248964.8677,0.00128919,0.00017096,4896959.44,265317262.4592,2.0016279216666666,1.4429606701388888,2.0014650587847225,1.2240265381944444,15.45,-744968205.5943761,2.1600824520314994,711626.0,60883127.841946304,1.3331867268915938,718542.0,83275153.3366294
2025-09-21,54.249,54.389,50.635,50.89,9294341.0,487170075.52233,888922.0,217472919.2546,115183.9,3786613657.9565,4443.01,6106266734.79425,236.05,2389788562.63591,0.00117143,0.0001993,4961559.78,252642623.9976,1.8171199217013887,1.416401173611111,1.837513977638889,1.0408266770833334,15.45,18433868.419825792,2.151199242305393,660574.0,11119420.911735892,1.3269601423684507,763923.0,129884552.904808
2025-09-22,50.89,51.337,45.99,47.278,15061516.27,735346078.31854,1703873.0,342195122.79258,112604.7,18039188972.427,4196.86,25725810179.45994,220.28,8278237529.75423,0.00090834,0.00013354,4884496.74,231246729.16182,1.9231514332638886,1.2806934097222222,2.008963029826389,1.0178808715277778,16.1,-22207441.302949905,2.1030843290113816,747221.0,-401742399.152807,1.2665006094158269,669098.0,202122174.842967
2025-09-23,47.278,48.946,44.364,44.671,13257944.77,619349026.18268,1538560.0,300293227.91711,111947.0,11494032424.4655,4162.25,14583116712.74314,213.18,5255419412.94473,0.00095594,0.00025499,4946468.94,221072536.33542,1.9028156392361109,1.1987264305555554,2.0562822755555556,1.0669074444444444,16.64,-561430095.6162086,2.0884207525288683,674195.0,75974618.04451227,1.2629927926793985,709674.0,164960338.013984
2025-09-24,44.672,46.818,43.274,45.646,14222801.65,640924586.94773,1755357.0,300900196.77364,113254.0,11879548716.1957,4150.51,12670384477.90497,211.45,5674693951.03033,0.00113033,5e-05,4923477.67,224033004.41801,1.8892379165625002,1.2742333159722223,2.1034897947222224,0.9744013194444445,16.18,-636110742.3516698,2.1098438050041244,682109.0,-234074449.78002632,1.2612175983698526,658722.0,188446445.477307
2025-09-25,45.656,46.019,39.72,40.414,21471605.7,907977743.28047,2225848.0,421448932.92825,108934.5,19825920968.7404,3873.1,33629986986.04217,192.6,9163487178.89639,0.00054694,0.00011986,5736100.73,230958359.79272,2.1790691589930558,1.3911007465277778,2.324371010451389,0.9695140972222221,16.74,173414090.45990086,2.0312424703115273,741811.0,-593665445.8853531,1.1924299209623916,589890.0,257678536.647541
2025-09-26,40.413,45.678,40.381,44.827,15957766.53,688015584.69148,2039197.0,335132262.93271,109588.5,12272701459.1791,4030.17,18750388212.84918,205.01,6278901873.13437,0.00057098,5e-05,5716647.23,256964081.25698656,2.0057248153125,1.528929173611111,2.142896462777778,1.045466482638889,15.29,-1694686277.2121553,2.0392977420667635,728767.0,-390525157.98416257,1.2379764388055823,647829.0,201576022.445489
2025-09-27,44.825,46.601,43.067,45.75,10445768.26,467935531.71372,1279898.0,224505507.43996,109577.3,3923401762.5556,4017.01,7063334343.7382,203.32,2524891849.45714,0.00033375,5.223e-05,5158159.04,235812305.64403713,2.4017633519791666,1.7185490659722222,2.321746475694445,1.1010309027777778,15.29,-187998773.51235533,2.0384097258593883,635310.0,-93753836.58845347,1.2404248736696704,624741.0,131331848.050139
2025-09-28,45.751,47.33,42.912,47.171,9090557.33,410963948.67786,1174275.0,200075712.75216,112119.6,8521046102.0886,4139.55,10149863141.77429,210.7,3241683942.35456,0.00031518000000000003,5e-05,5181820.16,244054260.95147625,2.475244889201389,1.7164389201388888,2.377442635,1.1346036423611112,15.29,55166679.968580484,2.0843982136269275,652543.0,141965444.08999377,1.2783500916250625,677304.0,102561394.404712
2025-09-29,47.177,48.124,44.964,46.19,10783905.27,503443489.53284,1419924.0,237567007.9076,114257.1,14160916303.2403,4212.98,15694942048.56818,212.59,4860577645.98917,0.00062126,5e-05,5125457.04,236657727.90792,2.766824648368056,1.7377163819444443,2.70794323375,1.0811689305555554,16.12,19821893.854685307,2.122720877587773,740289.0,199631550.55561185,1.3044416201308453,671334.0,123914142.083487
2025-09-30,46.19,47.054,43.506,45.22,12392814.84,556379065.50235,1602737.0,265088082.77306,113988.8,13560972134.9725,4142.75,15345949182.5394,208.6,4584502035.10427,0.00039763,0.00014763,5097659.33,230766403.6379797,2.923566632048611,1.731176625,2.877624246215278,1.0321045520833332,16.28,-1840076370.1491313,2.1128072133352527,745290.0,-555893228.8038665,1.2847485322034904,700023.0,158665117.008473
2025-10-01,45.221,48.106,44.575,47.233,9087535.83,423344237.41364,1269701.0,206623367.89707,118552.4,20130425143.6828,4345.85,18930019542.68207,221.91,5376982121.9646,0.00040351,5e-05,4975976.94,234413297.66646,2.3072804848611113,1.7553184826388888,2.287083168159722,1.1389495243055556,16.29,-552706861.4859753,2.186155026712077,885196.0,-65264876.73065567,1.3374275888773748,742484.0,106479131.971164
2025-10-02,47.228,51.089,46.993,50.811,10450713.67,515119904.89312,1483142.0,251333447.7606,120481.3,17369682490.3087,4481.7,19726077711.08088,234.6,5931616494.41244,0.00064711,0.00021021,5107806.61,258618464.27752,2.1116461829166666,1.7445528020833332,2.1303568486458335,1.0858912465277777,16.63,-642116822.151586,2.221772196583208,804780.0,71265999.56471825,1.3710325767259093,690586.0,160705456.208936
2025-10-03,50.812,50.878,48.387,49.431,10443415.08,519813615.42549,1488794.0,256574373.74671,122182.7,20406510432.5745,4511.11,19877580078.8867,232.74,6303973505.58989,0.00084443,0.00013653,5155409.32,255033506.05468276,2.652578002986111,1.6582836597222221,2.59456012875,1.1455461458333334,16.65,-358021813.4968047,2.249202943238196,797887.0,-87864915.51392293,1.3755253169834114,708326.0,135412066.809175
2025-10-04,49.431,49.59,47.666,49.121,6571499.58,319009155.9682,843855.0,152745235.75585,122343.2,8601963052.1653,4484.79,8456084877.8291,227.72,3417020632.53091,0.0004923600000000001,5e-05,5193876.98,255101784.00067288,2.4335355877777776,1.7045517083333332,2.3112905207291665,1.1626220069444446,16.65,134953750.64964294,2.247639041410611,743257.0,-18021954.744597733,1.3585880831646373,790083.0,66273249.2486959
2025-10-05,49.121,51.496,47.333,48.195,10277821.04,507137274.82196,1345719.0,240590341.82247,123426.7,20109937991.3764,4512.34,15788381952.9441,228.45,5162253917.21626,0.0005918900000000001,0.00034189,5646129.06,271927345.02671254,2.616637808784722,1.4738639131944444,2.7194157295833334,1.0802122187499998,16.65,747069429.7196884,2.266766621760195,677933.0,433776337.8858764,1.3593569415995843,702869.0,129100399.194477
2025-10-06,48.195,49.736,47.2,47.213,9068653.86,440616320.8577,1223549.0,214088381.62086,124628.5,17465215135.0039,4682.43,18419617390.68043,232.27,5196739694.32543,0.0005910900000000001,0.00019524,5556403.69,263695806.32002,2.1994203902430556,1.2651313819444445,2.32443607,1.0460448854166666,16.37,-179194256.91807938,2.287145426879909,768110.0,-190024708.0303359,1.3968331180494558,739794.0,119408426.252884
2025-10-07,47.212,47.748,44.526,45.123,12036066.25,552253051.56647,1416605.0,258590969.54879,121286.5,22319390759.2149,4445.76,27299951019.86175,219.84,6384373280.27946,0.00035387,5e-05,5756621.92,260515924.9896,2.3992766639583336,1.3189442465277779,2.562086282951389,1.0000384826388888,17.24,-563851866.1761642,2.219347428097428,767705.0,-91145162.64450526,1.3350407429337765,690739.0,162148645.251531
2025-10-08,45.124,47.352,44.84,46.645,8439817.95,390110992.23604,1022280.0,186829381.8985,123237.5,15572092969.2554,4523.67,16827127415.92555,228.95,4741340893.6903,0.00038236,0.00013236,5358514.26,249118700.04856145,1.9089035046527778,1.3408808229166667,2.0368924219791666,1.051436482638889,16.3,-223909607.00633192,2.248606081441407,759929.0,-496292092.09598565,1.3575253423015723,695551.0,94311072.2265596
2025-10-09,46.645,46.804,42.359,43.965,11079909.67,490329391.85459,1408470.0,232895002.42225,121579.3,19890276384.5902,4365.83,22281784727.32817,220.8,5922285888.66993,0.00064442,5e-05,5050887.6,222759295.8228,2.0429187046874997,1.61333409375,2.071493510798611,1.037809159722222,16.43,-602276460.3553386,2.2125534313089372,719972.0,-232983968.6741817,1.310788211262845,675186.0,121986318.776137
