date,open,high,low,close,volume,quote_volume,taker_buy_quote_volume
2025-12-04 19:00:00,33.825,33.876,33.203,33.472,849683.91,28468035.66478,11506675.1995
2025-12-04 20:00:00,33.474,33.693,33.229,33.533,292406.0,9784072.11989,5212047.43053
2025-12-04 21:00:00,33.532,33.692,33.061,33.18,404390.82,13491551.45841,5608032.21549
2025-12-04 22:00:00,33.18,33.561,33.169,33.501,216957.1,7242723.60636,4098177.17572
2025-12-04 23:00:00,33.502,33.598,33.356,33.519,131085.25,4391010.58014,2258163.04678
2025-12-05 00:00:00,33.519,33.58,33.299,33.364,155007.85,5184164.97469,2484736.87652
2025-12-05 01:00:00,33.364,33.739,33.238,33.682,236873.01,7948095.75516,4495368.60418
2025-12-05 02:00:00,33.682,33.89,33.615,33.742,223937.27,7558810.37587,3986582.87748
2025-12-05 03:00:00,33.743,33.76,33.417,33.682,256931.97,8623487.65856,3824063.54815
2025-12-05 04:00:00,33.682,33.814,33.307,33.41,248820.09,8342234.13766,3738534.90432
2025-12-05 05:00:00,33.41,33.529,33.378,33.524,91220.11,3051804.98793,1312067.82479
2025-12-05 06:00:00,33.525,33.625,33.285,33.363,277821.61,9291711.00952,4053299.58102
2025-12-05 07:00:00,33.363,33.557,33.172,33.196,206669.27,6899297.3878,3249093.44197
2025-12-05 08:00:00,33.197,33.276,32.65,32.718,687739.48,22632582.09766,8199798.17214
2025-12-05 09:00:00,32.719,32.768,32.09,32.122,857539.41,27738369.08141,10375943.32442
2025-12-05 10:00:00,32.121,32.497,32.086,32.246,549861.8,17754366.58757,9112784.22667
2025-12-05 11:00:00,32.246,32.292,31.811,31.914,465608.66,14910679.14419,6126463.0651
2025-12-05 12:00:00,31.913,32.053,31.757,31.906,442091.37,14110071.9526,6511484.98706
2025-12-05 13:00:00,31.906,31.987,31.245,31.375,869373.32,27474873.92337,10363083.91326
2025-12-05 14:00:00,31.38,31.504,31.092,31.211,729262.53,22831212.3866,11237576.45513
2025-12-05 15:00:00,31.208,32.049,31.186,31.491,1174003.08,37228968.5532,20664123.4872
2025-12-05 16:00:00,31.492,31.521,30.683,31.026,1226221.49,38115996.95424,17919322.81398
2025-12-05 17:00:00,31.028,31.213,30.808,31.01,607043.13,18817290.33251,9243992.59447
2025-12-05 18:00:00,31.009,31.274,30.556,30.58,674952.61,20885652.5917,8921237.23544
2025-12-05 19:00:00,30.581,31.18,30.454,31.084,589658.17,18211019.37368,9907959.54153
2025-12-05 20:00:00,31.083,31.303,30.871,31.203,381089.16,11861245.22266,6477961.37902
2025-12-05 21:00:00,31.203,31.326,30.936,31.15,262839.22,8189230.69808,3959213.46778
2025-12-05 22:00:00,31.151,31.176,30.988,31.107,176010.74,5472669.99764,2700312.43737
2025-12-05 23:00:00,31.107,31.129,30.782,30.965,861695.2,26694905.50188,12981040.17346
2025-12-06 00:00:00,30.965,31.0,30.605,30.773,364794.47,11216410.88816,5090684.0823
2025-12-06 01:00:00,30.773,31.014,30.763,30.922,198129.46,6123581.03233,3364144.86791
2025-12-06 02:00:00,30.921,30.921,30.637,30.894,146763.25,4517235.81947,2212446.41676
2025-12-06 03:00:00,30.894,31.216,30.855,31.084,254170.26,7901544.13672,4160373.48416
2025-12-06 04:00:00,31.082,31.262,31.012,31.132,152137.63,4737471.74043,2468409.60001
2025-12-06 05:00:00,31.133,31.293,31.08,31.147,189860.44,5920279.29034,2830910.65159
2025-12-06 06:00:00,31.147,31.381,31.078,31.266,146045.34,4562204.61813,2190738.11508
2025-12-06 07:00:00,31.266,31.29,31.01,31.061,125874.3,3919979.8496,1658082.37364
2025-12-06 08:00:00,31.062,31.085,30.64,30.676,440570.87,13581519.31612,5497018.37638
2025-12-06 09:00:00,30.677,31.008,30.655,30.895,248611.14,7670538.4577,3839732.05135
2025-12-06 10:00:00,30.896,30.963,30.72,30.766,140256.4,4326526.06517,2238455.78562
2025-12-06 11:00:00,30.767,30.858,30.735,30.847,141347.29,4355326.71761,2151163.33564
2025-12-06 12:00:00,30.846,30.89,30.567,30.646,184088.28,5650505.79016,1985915.89043
2025-12-06 13:00:00,30.647,30.934,30.644,30.706,252462.56,7770143.73657,3887827.53661
2025-12-06 14:00:00,30.707,31.177,30.65,31.093,409605.64,12689527.58304,6323043.10745
2025-12-06 15:00:00,31.093,31.122,30.704,30.847,265724.52,8208262.35698,4015954.28414
2025-12-06 16:00:00,30.847,31.184,30.83,31.094,203767.96,6330206.24766,2966521.27514
2025-12-06 17:00:00,31.094,31.4,31.08,31.394,185286.25,5790633.99221,3031434.67626
2025-12-06 18:00:00,31.393,31.473,31.176,31.216,188297.25,5905294.36193,3039162.50368
2025-12-06 19:00:00,31.216,31.313,30.9,31.006,247356.99,7684273.2261,3319061.88269
2025-12-06 20:00:00,31.006,31.161,31.001,31.097,114135.54,3548387.45668,1834530.70112
2025-12-06 21:00:00,31.096,31.243,31.077,31.215,96387.78,3003846.87392,1699392.50162
2025-12-06 22:00:00,31.214,31.275,30.953,31.048,166305.65,5174600.93344,2011116.3055
2025-12-06 23:00:00,31.047,31.11,30.729,30.946,340235.36,10515420.79285,4367850.46822
2025-12-07 00:00:00,30.946,31.17,30.923,31.097,155835.2,4842660.50138,2481274.63196
2025-12-07 01:00:00,31.098,31.135,30.852,30.852,137324.47,4257459.6859,1790240.01977
2025-12-07 02:00:00,30.853,30.986,30.795,30.928,120941.43,3735489.73351,1661425.71783
2025-12-07 03:00:00,30.928,30.976,30.816,30.95,103747.95,3206027.92239,1333481.81416
2025-12-07 04:00:00,30.951,31.018,30.801,30.851,76968.71,2379361.1645,1216343.52121
2025-12-07 05:00:00,30.852,30.888,30.774,30.846,83721.51,2581081.83251,1071035.31015
2025-12-07 06:00:00,30.846,31.178,30.823,31.172,115201.12,3574745.00113,2161604.74632
2025-12-07 07:00:00,31.172,31.237,30.499,30.516,429623.3,13189693.28213,5795599.11492
2025-12-07 08:00:00,30.516,30.539,29.784,29.841,946369.63,28488124.57078,10187792.27764
2025-12-07 09:00:00,29.841,29.897,29.133,29.306,1193556.72,35132679.93224,13751789.02032
2025-12-07 10:00:00,29.309,29.455,29.191,29.408,559855.92,16419321.64526,7874290.2347
2025-12-07 11:00:00,29.409,30.04,29.367,29.671,865941.09,25757753.183,11888394.71385
2025-12-07 12:00:00,29.672,30.088,29.627,29.891,494214.17,14792670.93852,7017022.45832
2025-12-07 13:00:00,29.89,29.954,29.175,29.429,709448.17,20909395.52189,10409799.86125
2025-12-07 14:00:00,29.43,29.458,28.2,28.327,2251873.08,64632696.05104,26590431.771
2025-12-07 15:00:00,28.327,29.122,28.115,29.059,1382207.18,39459890.2385,20691655.43463
2025-12-07 16:00:00,29.057,29.36,28.766,29.36,807894.02,23481821.05978,12643330.75578
2025-12-07 17:00:00,29.359,29.68,29.143,29.645,993147.36,29275565.11372,14086425.93
2025-12-07 18:00:00,29.645,29.767,29.249,29.277,522484.2,15423840.94235,7296040.89453
2025-12-07 19:00:00,29.277,29.87,29.194,29.68,513633.69,15179244.15239,8684478.14632
2025-12-07 20:00:00,29.68,29.912,29.473,29.849,322938.95,9598074.96374,5269002.46125
2025-12-07 21:00:00,29.848,29.911,28.9,29.035,658541.11,19341158.0917,9412980.03259
2025-12-07 22:00:00,29.035,29.658,28.404,29.215,1171383.15,34034123.51032,16815167.21612
2025-12-07 23:00:00,29.216,29.828,29.072,29.719,431224.32,12679502.38369,7260265.88961
2025-12-08 00:00:00,29.718,30.08,29.44,29.85,596470.28,17758262.52728,7930636.61753
2025-12-08 01:00:00,29.85,30.951,29.823,30.081,1311895.44,39909768.5284,19847408.43409
2025-12-08 02:00:00,30.081,30.241,29.861,29.962,397125.15,11923948.07098,5857950.26816
2025-12-08 03:00:00,29.961,30.053,29.813,29.984,279391.22,8365532.42719,4252209.42373
2025-12-08 04:00:00,29.984,30.272,29.891,29.996,290343.56,8726090.72857,3897463.09672
2025-12-08 05:00:00,29.995,30.349,29.852,30.334,318893.04,9604998.46161,4753721.49603
2025-12-08 06:00:00,30.334,30.53,30.127,30.203,334996.68,10161782.37939,4476517.25392
2025-12-08 07:00:00,30.204,30.276,29.936,29.993,387493.41,11654657.88126,5853726.14388
2025-12-08 08:00:00,29.991,30.698,29.954,30.631,409814.27,12425123.97593,8034734.6313
2025-12-08 09:00:00,30.632,30.842,30.33,30.471,579251.23,17696726.86339,8312868.40027
2025-12-08 10:00:00,30.47,30.725,30.312,30.542,515282.47,15723918.43621,8241164.67328
2025-12-08 11:00:00,30.542,30.71,30.333,30.651,359226.84,10957587.05836,5643845.55543
2025-12-08 12:00:00,30.651,30.693,30.238,30.374,315208.76,9580136.24111,4494346.5873
2025-12-08 13:00:00,30.373,30.56,30.168,30.221,304606.75,9246258.53008,4416139.95966
2025-12-08 14:00:00,30.22,30.566,29.58,29.68,1018719.29,30611283.04848,12419936.76439
2025-12-08 15:00:00,29.678,29.924,29.1,29.558,1450660.51,42665097.52359,19507785.13517
2025-12-08 16:00:00,29.558,29.985,29.433,29.828,584926.67,17394755.21625,8922187.69574
2025-12-08 17:00:00,29.828,30.013,29.605,29.778,433008.26,12894777.10981,7003931.1386
2025-12-08 18:00:00,29.778,29.853,28.89,29.075,888844.36,26108488.08326,11942807.90421
2025-12-08 19:00:00,29.075,29.153,28.638,29.078,803141.29,23226768.92268,10470149.59423
2025-12-08 20:00:00,29.076,29.717,29.039,29.654,669737.34,19719908.44506,11338537.81256
2025-12-08 21:00:00,29.655,29.883,29.615,29.826,380683.11,11327511.50872,5495242.36742
2025-12-08 22:00:00,29.826,29.863,29.4,29.493,408343.77,12096700.88672,4768545.92736
2025-12-08 23:00:00,29.493,29.565,29.2,29.484,290566.17,8544359.78454,4574571.98869
2025-12-09 00:00:00,29.483,29.527,29.094,29.379,332444.2,9741225.07746,4955625.88224
2025-12-09 01:00:00,29.378,29.439,29.211,29.261,224099.3,6575510.25889,3212659.65793
2025-12-09 02:00:00,29.262,29.382,28.847,28.857,391222.59,11394982.86038,4952655.35063
2025-12-09 03:00:00,28.857,28.891,28.444,28.631,1045241.38,29929329.90273,13998007.76382
2025-12-09 04:00:00,28.632,28.727,27.731,27.897,1205489.09,33940289.1501,12702946.08797
2025-12-09 05:00:00,27.897,28.298,27.766,28.097,796128.86,22301219.9454,11801736.73171
2025-12-09 06:00:00,28.098,28.111,27.431,27.815,1055653.47,29255882.06232,13190359.72898
2025-12-09 07:00:00,27.816,28.319,27.727,28.302,660491.44,18534895.51474,9408768.08958
2025-12-09 08:00:00,28.302,28.422,27.808,27.907,684834.56,19225920.27434,8762104.09824
2025-12-09 09:00:00,27.908,28.004,27.647,27.802,576737.78,16041661.80674,7807346.36128
2025-12-09 10:00:00,27.8,28.083,27.48,28.025,702996.26,19531850.42356,9742422.82361
2025-12-09 11:00:00,28.024,28.132,27.809,27.978,377388.5,10550832.63802,5249919.58092
2025-12-09 12:00:00,27.977,28.305,27.916,28.061,504544.9,14191166.46134,8087016.19813
2025-12-09 13:00:00,28.061,28.131,27.777,27.91,425979.96,11896472.65349,6109945.50797
2025-12-09 14:00:00,27.909,28.154,27.788,27.941,481609.63,13462343.18676,6274258.00293
2025-12-09 15:00:00,27.941,28.8,27.902,28.531,1800782.31,51142153.36597,28699875.83536
2025-12-09 16:00:00,28.531,29.137,28.53,28.717,2051093.62,59223958.72655,28330001.80054
2025-12-09 17:00:00,28.716,29.114,28.25,28.746,1128397.14,32387541.26852,14505993.81389
2025-12-09 18:00:00,28.746,28.855,28.561,28.672,424638.72,12195916.09509,6353420.64345
2025-12-09 19:00:00,28.675,29.304,28.5,29.067,684059.96,19784341.96865,10767428.26996
2025-12-09 20:00:00,29.067,29.145,28.083,28.178,958421.44,27298397.78858,10652397.62853
2025-12-09 21:00:00,28.179,28.185,27.45,27.767,1168214.51,32514775.94156,15103603.43702
2025-12-09 22:00:00,27.766,28.203,27.735,28.066,511828.34,14341572.37533,8188867.61738
2025-12-09 23:00:00,28.065,28.093,27.733,27.896,352804.94,9845843.30464,4815877.7686
2025-12-10 00:00:00,27.897,28.388,27.61,28.085,727923.03,20417907.22004,11183418.35101
2025-12-10 01:00:00,28.085,28.195,27.733,28.113,443930.33,12410043.39891,6048176.00854
2025-12-10 02:00:00,28.112,28.531,27.964,28.527,444046.83,12532361.3523,6669551.15496
2025-12-10 03:00:00,28.528,28.928,28.31,28.83,1032963.87,29606263.7709,17272649.54451
2025-12-10 04:00:00,28.83,28.894,28.661,28.76,331340.83,9536918.37418,4417180.83609
2025-12-10 05:00:00,28.76,29.316,28.631,28.961,720595.32,20898671.22224,11592822.38212
2025-12-10 06:00:00,28.961,29.072,28.69,28.913,636772.68,18365114.93204,9228839.92605
2025-12-10 07:00:00,28.914,29.532,28.86,29.303,843898.61,24690144.42874,13400078.0571
2025-12-10 08:00:00,29.303,29.444,29.109,29.171,384985.41,11257488.43255,5010769.75608
2025-12-10 09:00:00,29.171,29.477,29.1,29.292,432050.43,12652978.14148,5653680.82005
2025-12-10 10:00:00,29.292,29.401,29.116,29.176,332331.87,9714766.85113,4320242.72182
2025-12-10 11:00:00,29.176,29.349,28.942,29.106,453562.12,13211515.8325,5295737.49616
2025-12-10 12:00:00,29.105,29.128,28.718,28.813,520293.45,15019302.17016,6819543.2843
2025-12-10 13:00:00,28.813,29.004,28.704,28.78,350461.33,10105178.16555,5490379.54478
2025-12-10 14:00:00,28.78,29.305,28.732,29.045,574907.85,16682588.3794,8360160.89271
2025-12-10 15:00:00,29.044,29.147,28.766,29.027,341992.63,9892319.4581,4877558.28231
2025-12-10 16:00:00,29.026,29.28,28.903,29.024,405884.47,11802322.71916,5751431.58201
2025-12-10 17:00:00,29.024,29.182,28.872,28.905,190208.21,5522975.48217,2693171.05084
2025-12-10 18:00:00,28.904,29.449,28.801,29.221,633711.08,18467348.73067,8911920.49454
2025-12-10 19:00:00,29.22,29.93,28.747,29.473,1867468.07,54954412.57703,27876475.07406
2025-12-10 20:00:00,29.473,29.985,28.991,29.198,1791702.24,52829561.80342,24683429.32415
2025-12-10 21:00:00,29.199,29.888,28.932,29.544,1064050.8,31342507.28031,17306187.9642
2025-12-10 22:00:00,29.544,29.709,29.129,29.282,609691.65,17906007.30224,8858700.64028
2025-12-10 23:00:00,29.282,29.311,28.792,28.817,310204.43,9002300.3553,3531005.50391
2025-12-11 00:00:00,28.817,28.936,28.368,28.664,706050.25,20201304.41231,8844840.61251
2025-12-11 01:00:00,28.664,29.158,28.417,28.621,772818.35,22277838.15562,11999304.05771
2025-12-11 02:00:00,28.621,28.733,28.201,28.652,626113.4,17836654.34527,8654159.32643
2025-12-11 03:00:00,28.652,28.757,28.12,28.594,793795.94,22563782.7741,11056767.50771
2025-12-11 04:00:00,28.594,28.831,28.363,28.509,374911.91,10705412.18082,5092556.77172
2025-12-11 05:00:00,28.509,28.749,28.428,28.54,252974.37,7228078.08337,3941637.44912
2025-12-11 06:00:00,28.54,28.58,27.863,27.983,592276.49,16680826.35916,7759053.87274
2025-12-11 07:00:00,27.983,28.178,27.896,28.056,335644.24,9405445.56584,5084720.41577
2025-12-11 08:00:00,28.056,28.085,27.767,27.925,329344.75,9199902.32269,4074281.94901
2025-12-11 09:00:00,27.925,28.078,27.84,27.899,216886.73,6062843.64977,3173562.57092
2025-12-11 10:00:00,27.9,27.93,27.277,27.523,839916.69,23143388.24484,8471914.6655
2025-12-11 11:00:00,27.522,27.685,27.065,27.206,1082413.43,29560257.03745,13456486.97519
2025-12-11 12:00:00,27.206,27.382,27.038,27.073,494045.18,13452646.77607,5555576.61411
2025-12-11 13:00:00,27.073,27.593,26.862,27.509,1125957.48,30542252.20744,14320406.03694
2025-12-11 14:00:00,27.51,27.737,27.164,27.457,913982.46,25114752.49867,12512721.3141
2025-12-11 15:00:00,27.456,28.103,27.378,27.525,1100161.4,30546578.61693,14895995.82777
2025-12-11 16:00:00,27.526,27.93,27.411,27.804,527077.21,14561039.37184,7342291.62432
2025-12-11 17:00:00,27.804,28.423,27.74,28.062,595908.48,16784343.35737,9235929.08201
2025-12-11 18:00:00,28.062,28.554,28.033,28.312,647245.31,18320561.19552,9989172.99832
2025-12-11 19:00:00,28.312,28.5,28.112,28.166,779603.61,22056487.11987,9916261.79319
2025-12-11 20:00:00,28.166,28.641,28.159,28.615,490738.73,13974859.44354,7944095.02063
2025-12-11 21:00:00,28.616,29.067,28.578,28.914,675314.13,19466721.37981,10771235.45703
2025-12-11 22:00:00,28.916,29.036,28.763,28.888,332232.08,9604133.63273,4229268.17518
2025-12-11 23:00:00,28.887,29.221,28.835,29.128,297302.06,8641634.37597,4377396.41799
2025-12-12 00:00:00,29.128,29.247,28.803,28.931,550980.42,15986678.04728,7794747.66482
2025-12-12 01:00:00,28.932,29.265,28.872,29.218,261604.74,7605639.69464,3674774.69919
2025-12-12 02:00:00,29.218,29.407,29.075,29.39,271252.0,7938148.20057,4118322.73621
2025-12-12 03:00:00,29.391,29.609,29.141,29.434,421986.12,12397729.54754,6422777.25696
2025-12-12 04:00:00,29.433,29.561,29.264,29.459,217895.01,6399348.98164,3324850.785
2025-12-12 05:00:00,29.459,29.653,29.274,29.562,326556.29,9625003.69109,4140095.44209
2025-12-12 06:00:00,29.565,29.804,29.365,29.403,415645.92,12305033.52142,6114401.87684
2025-12-12 07:00:00,29.403,29.652,29.382,29.48,304061.5,8976978.14919,5403587.01312
2025-12-12 08:00:00,29.48,29.537,29.16,29.219,360970.31,10591107.38851,4596070.93916
2025-12-12 09:00:00,29.219,29.826,29.111,29.809,598728.67,17611896.8017,9054670.80959
2025-12-12 10:00:00,29.81,29.979,29.443,29.467,889891.24,26453984.61252,11627651.68487
2025-12-12 11:00:00,29.466,29.96,29.365,29.837,520577.89,15396124.03381,8124501.26066
2025-12-12 12:00:00,29.836,29.909,29.59,29.851,371924.61,11057852.03345,5708042.52977
2025-12-12 13:00:00,29.85,29.85,29.522,29.55,233676.72,6931310.78503,3121021.09425
2025-12-12 14:00:00,29.556,29.822,29.406,29.717,381856.48,11314876.61802,5487574.79628
2025-12-12 15:00:00,29.716,29.728,28.564,28.887,1790826.64,51877744.11798,22740685.42679
2025-12-12 16:00:00,28.885,29.345,28.668,28.974,1107860.16,32151314.63536,16926608.99609
2025-12-12 17:00:00,28.973,30.284,28.928,29.435,1896601.43,56488604.88646,30587941.00925
2025-12-12 18:00:00,29.436,30.165,29.423,29.613,757837.04,22619403.48355,11785339.23589
2025-12-12 19:00:00,29.612,29.621,28.624,28.803,1589699.48,46091539.3913,21381267.50249
2025-12-12 20:00:00,28.804,29.039,28.347,28.375,723362.88,20728488.06946,9654891.27317
2025-12-12 21:00:00,28.376,28.676,28.304,28.632,435629.0,12403746.3149,6575017.11889
2025-12-12 22:00:00,28.632,28.862,28.564,28.828,375372.34,10782282.1543,5378870.89483
2025-12-12 23:00:00,28.828,28.902,28.529,28.588,292924.21,8420420.41885,3673524.27307
2025-12-13 00:00:00,28.589,28.803,28.537,28.72,201822.82,5791036.53134,3055855.55063
2025-12-13 01:00:00,28.721,28.843,28.353,28.419,232076.97,6641795.53071,2418786.99952
2025-12-13 02:00:00,28.419,28.482,28.328,28.348,170880.71,4853486.27121,2635669.34323
2025-12-13 03:00:00,28.349,28.646,28.335,28.505,250691.34,7149331.12713,3596200.94004
2025-12-13 04:00:00,28.505,28.523,28.204,28.233,272521.02,7721890.01611,3202968.82821
2025-12-13 05:00:00,28.231,28.385,28.006,28.195,493388.58,13891765.90128,4911999.55713
2025-12-13 06:00:00,28.195,28.355,27.957,28.209,442101.44,12437274.39322,6261718.06358
2025-12-13 07:00:00,28.208,28.223,27.905,28.024,349305.87,9798061.25825,4629808.76341
2025-12-13 08:00:00,28.024,28.328,27.975,28.0,495436.93,13924893.42033,7007060.11336
2025-12-13 09:00:00,28.0,28.255,27.897,28.117,394723.01,11076546.44689,5520938.78595
2025-12-13 10:00:00,28.116,28.45,27.997,28.35,383259.96,10837879.59704,5839191.82834
2025-12-13 11:00:00,28.35,29.0,28.32,28.889,692887.76,19902136.01468,10862627.87266
2025-12-13 12:00:00,28.888,29.333,28.828,29.304,570576.67,16587591.6518,8697774.39804
2025-12-13 13:00:00,29.305,29.452,29.008,29.06,414301.1,12095917.68016,5328827.26265
2025-12-13 14:00:00,29.061,29.193,28.808,28.936,392545.26,11372943.54888,5198349.42184
2025-12-13 15:00:00,28.936,29.188,28.936,29.154,185096.85,5387463.12559,2481457.6609
2025-12-13 16:00:00,29.153,29.359,28.736,28.903,477295.61,13841481.16714,6147530.02032
2025-12-13 17:00:00,28.904,29.051,28.751,28.973,237156.11,6853100.96316,3419962.23159
2025-12-13 18:00:00,28.973,29.067,28.862,28.886,95568.99,2767342.40624,1433654.77364
2025-12-13 19:00:00,28.885,29.059,28.779,28.892,195521.49,5651498.32165,2813719.88934
2025-12-13 20:00:00,28.892,29.033,28.621,28.69,268882.5,7743404.89983,3689334.80699
2025-12-13 21:00:00,28.69,29.153,28.576,29.054,338579.79,9752381.80743,5042586.5253
2025-12-13 22:00:00,29.056,29.185,28.908,28.988,163294.13,4744418.75033,2184712.93942
2025-12-13 23:00:00,28.987,29.724,28.92,29.576,430531.57,12647700.65359,7340072.96372
2025-12-14 00:00:00,29.575,29.828,29.427,29.443,438887.4,13015555.63619,5710455.51335
2025-12-14 01:00:00,29.44,29.72,29.313,29.492,294285.07,8684816.13242,4092800.92518
2025-12-14 02:00:00,29.491,29.6,29.43,29.465,84703.67,2501031.85079,1102919.90871
2025-12-14 03:00:00,29.465,29.495,29.152,29.234,192058.73,5626505.65608,2654608.36236
2025-12-14 04:00:00,29.234,29.439,29.105,29.18,165925.24,4856451.19137,2435204.40463
2025-12-14 05:00:00,29.181,29.251,28.877,29.208,423917.1,12320108.73182,5971777.93146
2025-12-14 06:00:00,29.207,29.27,29.115,29.22,106125.38,3097256.27552,1845017.72869
2025-12-14 07:00:00,29.219,29.568,29.104,29.524,206373.55,6059617.04954,3302584.1326
2025-12-14 08:00:00,29.525,29.583,29.222,29.24,239056.53,7027569.73335,2865178.81076
2025-12-14 09:00:00,29.241,29.302,28.925,29.019,356651.97,10372011.86453,4120340.4441
2025-12-14 10:00:00,29.02,29.259,28.751,29.11,542220.83,15723822.58795,8561368.0375
2025-12-14 11:00:00,29.111,29.18,28.575,28.794,567880.52,16378048.87434,7716110.90433
2025-12-14 12:00:00,28.793,29.896,28.732,29.776,1087645.1,31999984.55103,18922382.53037
2025-12-14 13:00:00,29.775,29.887,29.262,29.443,675968.48,19952338.80794,10200386.30576
2025-12-14 14:00:00,29.444,29.503,28.843,28.952,570469.36,16615125.2351,7724389.36951
2025-12-14 15:00:00,28.951,28.976,28.621,28.811,449595.35,12933911.77359,6309773.49595
2025-12-14 16:00:00,28.811,29.027,28.701,28.871,438035.06,12639060.57417,6439235.84222
2025-12-14 17:00:00,28.872,29.097,28.708,28.894,291272.83,8428307.21425,4437046.3558
2025-12-14 18:00:00,28.894,29.501,28.827,29.378,411612.11,12026512.53647,6510365.75971
2025-12-14 19:00:00,29.378,29.396,28.98,29.103,271513.21,7907183.49919,3572134.47868
2025-12-14 20:00:00,29.103,29.252,28.9,28.966,193509.63,5622829.28726,2741203.78402
2025-12-14 21:00:00,28.965,29.196,28.839,29.027,191680.49,5560794.4538,2553133.4675
2025-12-14 22:00:00,29.026,29.189,28.383,28.691,412758.03,11849211.13871,5069405.30579
2025-12-14 23:00:00,28.692,29.026,28.234,28.806,588832.6,16903211.67716,8319284.4443
2025-12-15 00:00:00,28.806,29.224,28.586,28.907,551444.19,15933626.72069,7866301.53867
2025-12-15 01:00:00,28.908,29.547,28.832,29.405,410979.7,12026689.03763,5785321.30356
2025-12-15 02:00:00,29.405,29.564,29.129,29.143,363146.81,10676125.26494,5368650.91012
2025-12-15 03:00:00,29.143,29.278,28.81,28.959,341314.81,9910511.41039,4539107.90358
2025-12-15 04:00:00,28.958,29.111,28.921,29.004,164905.81,4785160.3808,2761246.18074
2025-12-15 05:00:00,29.003,29.139,28.925,29.085,147338.33,4278391.75818,2140942.10473
2025-12-15 06:00:00,29.086,29.258,28.983,29.082,278599.18,8105499.97809,4654313.26951
2025-12-15 07:00:00,29.081,29.134,28.963,29.102,140938.48,4094063.38336,2085010.454
2025-12-15 08:00:00,29.102,29.253,28.966,29.214,154844.24,4509806.93614,2209111.64003
2025-12-15 09:00:00,29.215,29.494,29.175,29.391,239011.54,7009266.70466,3286953.14104
2025-12-15 10:00:00,29.391,29.513,29.276,29.42,265012.06,7790153.76143,3976055.60373
2025-12-15 11:00:00,29.42,29.439,29.21,29.374,169974.36,4985170.48546,2187822.79892
2025-12-15 12:00:00,29.375,29.494,29.17,29.275,326257.18,9575266.13656,4961212.9768
2025-12-15 13:00:00,29.273,29.276,28.595,28.697,608962.24,17550929.50442,8325612.2675
2025-12-15 14:00:00,28.696,28.965,28.381,28.416,775883.82,22223360.62849,10205910.38966
2025-12-15 15:00:00,28.416,28.592,27.355,27.716,2249692.81,62758142.95869,28091633.63016
2025-12-15 16:00:00,27.717,28.058,27.429,27.437,1230599.21,34133939.41404,15842165.08783
2025-12-15 17:00:00,27.437,27.861,27.255,27.382,921942.5,25377485.41671,11994996.7867
2025-12-15 18:00:00,27.383,27.703,27.154,27.483,1093177.34,29977217.74122,13092177.95977
2025-12-15 19:00:00,27.482,27.771,27.365,27.525,822609.09,22669138.35005,11446147.28396
2025-12-15 20:00:00,27.524,27.524,27.095,27.295,513777.41,14024031.50939,6467669.10496
2025-12-15 21:00:00,27.296,27.658,27.217,27.517,399683.74,10975671.24195,5466830.38903
2025-12-15 22:00:00,27.519,27.732,27.402,27.574,406686.56,11212849.72632,5689375.2632
2025-12-15 23:00:00,27.574,27.706,27.366,27.583,414001.33,11393724.53885,5727670.5
2025-12-16 00:00:00,27.584,27.648,27.251,27.276,462655.42,12699690.47711,6041696.27262
2025-12-16 01:00:00,27.277,27.401,26.96,27.02,566386.07,15394213.29407,6584770.29961
2025-12-16 02:00:00,27.018,27.194,26.894,27.062,589997.5,15951401.68684,7554252.86862
2025-12-16 03:00:00,27.062,27.102,26.328,26.696,1324673.76,35275835.93971,13442890.69589
2025-12-16 04:00:00,26.69,26.773,26.034,26.328,1214421.88,31945740.31111,12705265.50878
2025-12-16 05:00:00,26.328,26.604,26.24,26.541,437374.82,11565471.08669,5970139.67788
2025-12-16 06:00:00,26.541,26.72,26.448,26.651,361421.66,9617577.76433,4620267.99383
2025-12-16 07:00:00,26.65,26.705,26.117,26.296,656804.96,17286878.96983,7576747.24689
2025-12-16 08:00:00,26.296,26.493,26.237,26.432,212848.58,5612134.9062,2744712.50474
2025-12-16 09:00:00,26.432,26.881,26.361,26.706,316136.42,8426327.67158,4331265.83771
2025-12-16 10:00:00,26.707,27.188,26.678,27.068,382779.77,10310838.67755,5270121.41232
2025-12-16 11:00:00,27.068,27.4,26.9,27.388,380813.06,10320570.84689,5682673.28405
2025-12-16 12:00:00,27.386,27.587,27.139,27.286,567796.85,15546983.40812,7115736.10152
2025-12-16 13:00:00,27.286,27.569,26.964,26.979,688373.1,18779312.37822,8352789.7952
2025-12-16 14:00:00,26.979,27.594,26.774,27.391,903070.04,24603017.9472,12061074.01644
2025-12-16 15:00:00,27.391,27.465,26.823,27.266,774113.27,20991797.72905,9575276.58503
2025-12-16 16:00:00,27.266,27.317,26.663,26.686,601067.14,16223219.29997,7037908.27511
2025-12-16 17:00:00,26.687,26.794,26.24,26.485,754596.98,20023706.72062,9197525.77188
2025-12-16 18:00:00,26.484,27.047,26.431,26.942,363561.65,9736074.339,4841315.58015
2025-12-16 19:00:00,26.941,27.0,26.511,26.897,654846.51,17557738.81986,8424685.42504
2025-12-16 20:00:00,26.899,27.176,26.665,26.666,424070.49,11417549.77323,5179604.44726
